f_property_type,f_room_type,f_neighbourhood_cleansed,f_neighbourhood_group_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_beach_essentials,d_beachfront,d_bed_linens,d_bidet,d_bikes,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_fire_pit,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_shower,d_outlet_covers,d_pool,d_private_entrance,d_private_pool,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_shared_pool,d_single_level_home,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_coffee_machine,d_have_gril,d_free_parking_on_premises,d_free_parking_on_street,d_paid_parking_on_premises,d_paid_parking_off_premises,d_wifi,d_have_cable,d_have_tv,d_have_sound_system,d_shampoo_conditioner,d_have_body_soapgel,d_have_washer,d_have_dryer,d_have_iron,d_have_heating,d_have_air_condfan,d_balcony,d_have_garden,d_have_breakfast,d_have_workoffice,d_family_friendly,d_have_fireplace,d_instant_bookable,d_has_availability,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type,flag_review_scores_rating,flag_reviews_per_month,flag_days_sincelast,f_bathroom,f_bedroom,ln_bed,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
condo,Entire home/apt,Castrignano del Capo,Lecce,3,1,1,2,5,1,0.23,1,365,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,62,50689193,Castrignano del Capo,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Castrignano del Capo,Lecce,5,1,2,3,5,1,0.21,1,365,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,80,50691142,Castrignano del Capo,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Castrignano del Capo,Lecce,4,1,2,3,4.83,0,0.39,5,363,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,47,50691566,Castrignano del Capo,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Nard,Lecce,6,1,2,4,4.83,0,0.39,1,68,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,150,50699180,Nard,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,1
loft,Entire home/apt,Taranto,Taranto,3,1,1,2,4,1,0.21,1,361,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,40,50701633,Taranto,Entire home/apt,loft,0,0,0,1,2,0.6931471805599453,1,3,2,1
loft,Entire home/apt,Taranto,Taranto,4,1,1,2,4.83,0,0.39,1,362,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,60,50702370,Taranto,Entire home/apt,loft,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Santa Cesarea Terme,Lecce,4,1,2,3,4.75,8,1.45,2,0,108,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,111,50712626,Santa Cesarea Terme,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Monopoli,Bari,4,1,1,2,4.67,3,0.6,2,26,143,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,95,50717685,Monopoli,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Monopoli,Bari,4,1,1,3,4.75,8,1.67,3,0,89,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,62,50719686,Monopoli,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Otranto,Lecce,4,1,2,3,4.83,0,0.39,3,365,123,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,90,50724407,Otranto,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,1
condo,Entire home/apt,Polignano a Mare,Bari,4,1,2,2,4.83,0,0.39,5,365,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,140,50724539,Polignano a Mare,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,2
condo,Entire home/apt,Carovigno,Brindisi,5,1,2,3,5,3,0.52,2,365,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,45,50724701,Carovigno,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Lecce,Lecce,4,1,2,2,4.83,0,0.39,2,365,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,110,50726252,Lecce,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Melissano,Lecce,4,1,3,3,5,1,0.22,5,180,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,48,50726259,Melissano,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,2
condo,Entire home/apt,Poggiorsini,Bari,3,1,1,2,5,1,0.23,1,358,131,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,45,50726930,Poggiorsini,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Salve,Lecce,2,1,1,1,5,1,0.27,3,200,110,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,44,50735967,Salve,Entire home/apt,condo,0,0,0,1,2,0,1,3,2,1
condo,Entire home/apt,Salve,Lecce,3,1,1,2,4.83,0,0.39,3,200,123,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,52,50736498,Salve,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Salve,Lecce,4,1,1,3,4.83,0,0.39,3,200,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,60,50736802,Salve,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,1
condo,Entire home/apt,Gallipoli,Lecce,5,1,2,5,4.83,0,0.39,7,364,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,500,50738174,Gallipoli,Entire home/apt,condo,1,1,1,1,2,1.6094379124341003,2,3,1,2
condo,Entire home/apt,Margherita di Savoia,Barletta-Andria-Trani,4,1,1,3,5,1,0.19,5,90,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,75,50740281,Margherita di Savoia,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,2
condo,Entire home/apt,Gallipoli,Lecce,4,1,1,2,4.83,0,0.39,6,178,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,110,50740541,Gallipoli,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,2
condo,Entire home/apt,Salve,Lecce,4,1,1,2,4.83,0,0.39,1,364,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,99,50744611,Salve,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Salve,Lecce,4,1,1,2,4.5,2,0.58,3,364,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,86,50745027,Salve,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Lecce,Lecce,5,1,3,4,5,3,0.68,5,139,107,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,45,50747501,Lecce,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,2
condo,Entire home/apt,Melendugno,Lecce,6,1,2,4,4,1,0.2,5,273,148,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,228,50748790,Melendugno,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,2
condo,Entire home/apt,Lecce,Lecce,2,1,1,1,4.83,0,0.39,1,304,123,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,85,50748832,Lecce,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,1
condo,Entire home/apt,Lecce,Lecce,2,1,1,1,4.83,0,0.39,1,304,123,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,80,50750164,Lecce,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,1
condo,Entire home/apt,Lecce,Lecce,2,1,1,1,4.83,0,0.39,1,273,123,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,80,50750258,Lecce,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,1
condo,Entire home/apt,Trani,Barletta-Andria-Trani,4,1,2,3,5,2,0.47,2,81,34,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,109,50751554,Trani,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Trani,Barletta-Andria-Trani,4,2,1,2,4.67,3,0.56,2,86,131,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,85,50753231,Trani,Entire home/apt,condo,0,0,0,2,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Manduria,Taranto,6,2,2,3,4.83,0,0.39,5,275,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,160,50758649,Manduria,Entire home/apt,condo,1,1,1,2,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Ostuni,Brindisi,2,1,1,1,4.17,6,1.11,2,16,114,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,65,50760777,Ostuni,Entire home/apt,condo,0,0,0,1,2,0,1,3,2,1
condo,Entire home/apt,Polignano a Mare,Bari,4,1,1,2,5,7,1.33,2,270,107,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,159,50761375,Polignano a Mare,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Ostuni,Brindisi,2,1,1,1,3,2,0.36,2,16,151,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,88,50761434,Ostuni,Entire home/apt,condo,0,0,0,1,2,0,1,2,2,1
condo,Entire home/apt,Galatone,Lecce,4,1,1,1,5,1,0.24,3,365,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,100,50762772,Galatone,Entire home/apt,condo,0,0,0,1,2,0,1,3,2,1
loft,Entire home/apt,Monopoli,Bari,5,1,2,4,4.8,10,1.89,2,361,101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,75,50764830,Monopoli,Entire home/apt,loft,0,0,0,1,2,1.3862943611198906,2,3,2,1
condo,Entire home/apt,Bari,Bari,4,1,1,3,4.5,10,2.01,3,361,43,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,69,50765268,Bari,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Matino,Lecce,3,1,1,2,5,3,0.65,3,14,108,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,75,50765514,Matino,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Manfredonia,Foggia,4,1,1,4,5,16,2.84,1,320,33,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,91,50766124,Manfredonia,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,1
condo,Entire home/apt,Monopoli,Bari,5,2,1,4,5,3,0.76,4,253,95,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,70,50769312,Monopoli,Entire home/apt,condo,0,0,0,2,2,1.3862943611198906,2,3,2,1
condo,Entire home/apt,Polignano a Mare,Bari,4,1.5,2,3,4.75,4,0.88,1,365,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,109,50769554,Polignano a Mare,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Nard,Lecce,4,1,1,3,4.5,4,0.7,1,273,116,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,75,50769847,Nard,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
loft,Entire home/apt,Ostuni,Brindisi,2,1,1,1,4.81,36,6.24,1,273,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,50,50771772,Ostuni,Entire home/apt,loft,0,0,0,1,2,0,1,3,3,1
condo,Entire home/apt,Martina Franca,Taranto,4,1,1,2,5,2,0.43,2,182,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,50780799,Martina Franca,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Taranto,Taranto,5,1.5,2,3,4.83,0,0.39,2,362,123,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,90,50786570,Taranto,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,1
condo,Entire home/apt,Monopoli,Bari,4,2,2,2,4.67,3,0.58,3,362,108,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,102,50787022,Monopoli,Entire home/apt,condo,0,0,0,2,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Castrignano del Capo,Lecce,4,1,2,3,4.75,12,2.2,1,365,91,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,40,50787077,Castrignano del Capo,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
